"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","PersonalDetailsTest","","PersonalDetailsTest","testUploadUserPersonaDetails","testUploadUserPersonaDetails()",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","7","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","3","","LoginTest","","LoginTest","TestUserLogin","LI-08 Bejelentkezés felhasználóként érvényes adatokkal",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","5","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","24","","LogoutTest","","LogoutTest","TestTrainerLogout","LO-01 Trainer kijlentkezés",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","LoginTest","","LoginTest","TestTrainerLoginNoEmail","LI-01 Bejelentkezés edzőként email cím megadása nélkül",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","8","","LoginTest","","LoginTest","TestLogin","LI-04 Bejelentkezés edzőként érvényes adatokkal",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","9","","RegistrationTests","","RegistrationTests","testRegistration","RI-07 Regisztráció minden érvényes adat megadásával",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","2","","LoginTest","","LoginTest","TestUserLoginNoPassword","LI-06 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","2","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","PersonalDetailsTest","","PersonalDetailsTest","testModifyUserBillingDetails","testModifyUserBillingDetails()",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","2","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","2","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","PersonalDetailsTest","","PersonalDetailsTest","testAddWrongPasswordToChange","testAddWrongPasswordToChange()",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","PersonalDetailsTest","","PersonalDetailsTest","testAddWrongConfirmPassword","testAddWrongConfirmPassword()",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","PersonalDetailsTest","","PersonalDetailsTest","testChangePassword","testChangePassword()",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","4","","LogoutTest","","LogoutTest","TestUserLogout","LO-02 User kijlentkezés",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","LoginTest","","LoginTest","TestLoginWrongPassword","LI-03 Bejelentkezés edzőként rossz jelszó megadásával",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","LoginTest","","LoginTest","TestUserLoginWrongPassword","LI-07 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","LoginTest","","LoginTest","TestUserLoginNoEmail","LI-05 Bejelentkezés felhasználóként email cím megadása nélkül",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","PersonalDetailsTest","","PersonalDetailsTest","testChangeBackToOriginalPassword","testChangeBackToOriginalPassword()",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","2","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","PersonalDetailsTest","","PersonalDetailsTest","testUploadUserBillingDetails","testUploadUserBillingDetails()",""
"broken","Sat Aug 07 21:17:07 GMT 2021","Sat Aug 07 21:17:07 GMT 2021","1","","PersonalDetailsTest","","PersonalDetailsTest","testDeleteUserBillingDetails","testDeleteUserBillingDetails()",""
